frame,error_m,n_matches,mean_confidence,mean_pixel_uncertainty_px,mean_ratio_test,mean_n_candidates,rotation_std_x_rad,rotation_std_y_rad,rotation_std_z_rad,translation_std_x_m,translation_std_y_m,translation_std_z_m,rotation_std_total_rad,translation_std_total_m
1305031539.207601.png,0.032665783814914875,55,0.9314036343203419,0.8112328381522333,0.6076695823992315,19.345454545454544,0.001365610303363092,0.0012781483075675305,0.0007954935330116054,0.005152281497609543,0.005235098815347999,0.003353386784018174,0.002032575843075103,0.008074494854806423
1305031539.243449.png,0.034110396220787924,40,0.9347144670644185,0.7994148545223693,0.531747709759514,18.325,0.0018610568199825164,0.0016433860085594211,0.0009974767334359352,0.006364561786072191,0.007006211291678556,0.004064994369964483,0.002675669989755524,0.010301399061303153
1305031539.275652.png,0.032956777542029095,50,0.9560925975249345,0.8038356668815054,0.37556513155672255,21.7,0.001433057522748525,0.0014831702342620171,0.0009202323657119405,0.005654881756563251,0.005411976508897469,0.0040013890937986305,0.0022583789350352126,0.00879080724925422
1305031539.307521.png,0.0334710440245632,38,0.9450772887515437,0.8049802009362039,0.5536849960816208,20.526315789473685,0.001862573572817638,0.0018587318682933046,0.001186455102738496,0.007696985569325098,0.007179433944926539,0.004811319825309091,0.0028864753910577507,0.011573100582185162
1305031539.343842.png,0.03542245512716803,39,0.9380348635549072,0.776875888558724,0.4675021518609168,18.17948717948718,0.0018930304902724337,0.00179426437846883,0.0011476942669814039,0.0064157629902462324,0.006264833684687859,0.005734117989154804,0.0028495879048390854,0.010643789971498013
1305031539.375556.png,0.04370771125287678,41,0.9343030630040347,0.8653431518010635,0.583356174638493,18.121951219512194,0.0025006514366885634,0.001958949312705351,0.000978199671701947,0.006796630156250903,0.008140125894474158,0.005124922901263883,0.0033237952125964587,0.011777973756238673
1305031539.407846.png,0.028885415989984724,41,0.9271189680368904,0.8837021950447645,0.594413269297401,19.24390243902439,0.0026725549934332213,0.0021523766655442748,0.0011766631874603735,0.007388956761832501,0.008405291780620201,0.0061539756270484495,0.00362764548433674,0.012771727681245718
1305031539.443431.png,0.02869703471735604,42,0.9343367998027207,0.8705262953398667,0.5507769407312808,18.142857142857142,0.002869574426453627,0.0027245789732970897,0.0012982945206992573,0.010047510514303155,0.009655499028173906,0.005469974021980138,0.004164535584331943,0.014970028217048799
1305031539.475605.png,0.05254817522535255,42,0.9308559307491147,0.8788056437957776,0.6423928989784509,21.0,0.003056208791908422,0.0036759183690418286,0.0016327619432642106,0.012930625173581262,0.01063159451057798,0.005662249158457673,0.005051603666061838,0.017671811869456395
1305031539.507506.png,0.04327799825583246,43,0.9366612105115721,0.8532827731498132,0.5915521164634698,21.162790697674417,0.0015529285239220167,0.0018340585162317756,0.0013685791555069122,0.007313892780307481,0.00616643068848029,0.003411205488763179,0.0027655680332005807,0.010156486495054943
